Author_id,First_Name,Middle_Name,Last_Name
8664,Nancy,,Snow
8665,Simon,,Colvey
8666,Robert,M.,Eversz
8667,Marianne,,Wood
8668,Ken,,Catran
8669,Helen,,Hodgman
8670,Rene,,Delorm
8671,Janice,,Harrell
8672,Joan,Elizabeth,Lloyd
8673,Susan,M.,Love
8674,Susan,M. Love,M.D.
8675,Karen,,Lindsey
8676,Ann,,Copeland
8677,Evelyn,,Rogers
8678,Sonya,,Birmingham
8679,Katherine,,Sutcliffe
8680,Kathryn,,Atwood
8681,Laura,,Kinsale
8682,Yuri,,Rubinsky
8683,Ian,,Wiseman
8684,Marci,,Shimoff
8685,Car,,Car
8686,Mj,,Rose
8687,Josephine,,Hart
8688,Elizabeth,Dewberry,Vaughn
8689,Laura,,Reese
8690,Barry,,Gifford
8691,Peter,,Lawrence
8692,Richard,,Rosen
8693,Betty,,Mahmoody
8694,Arnold,D.,Dunchock
8695,Hans,,Pfitzinger
8696,Petra,,Hrabak
8697,Rita,,Seuß
8698,Grace,,Gershuny
8699,Deborah,L.,Martin
8700,Diana,,Wells
8701,Jacob,Ludwig Carl,Grimm
8702,Jacob,W.,Grimm
8703,Wilhelm,,Gri
8704,Candace,,Bahouth
8705,Clay,,Perry
8706,Ippy,,Patterson
8707,Sara,B.,Stein
8708,Andrew,,Stoker
8709,Sasha,,Williamson
8710,William,,Warriner
8711,Maryjo,,Koch
8712,Rene,,Bergh
8713,Mary,,Kidd
8714,Alan,,Watts
8715,Nancy,,Toder
8716,Sylvia,,Brownrigg
8717,Charlotte,J.,Beck
8718,Steve,,Smith
8719,Alan,W.,Watts
8720,John,,Goldstein
8721,Manuela,,Soares
8722,Celina,,Spiegel
8723,Christina,,Buchmann
8724,Monica,,Furlong
8725,Mark,,Garland
8726,Elizabeth,,Lesser
8727,Anya,,Weinstein
8728,Michael,,Newton
8729,Jeremy,,Tambling
8730,Hablot,K.,Browne
8731,Han,,Nolan
8732,Michael,,Kilian
8733,Judith,,Viorst
8734,Lynn,,Solotaroff
8735,Ronald,,Blythe
8736,Harold,,N.
8737,M.D.,,Levinson
8738,Martha,,Manning
8739,Ian,,Irvine
8740,Leon,,Garfield
8741,Baz,,Luhrmann
8742,Craig,,Pearce
8743,William,,Sh
8744,Joanna,,Russ
8745,Dwight,,Yoakam
8746,Harold,Bloomfield,M.D.
8747,Sharon,,Janis
8748,Joy,,Sikorski
8749,Wu,,Wei
8750,Ram,,Dass
8751,Karen,,Casey
8752,Harpersanfrancisco,,Harpersanfrancisco
8753,Dave,,Marsh
8754,Steve,,Hagen
8755,John,,Bradshaw
8756,Stephen,,Fender
8757,Gail,,McMeekin
8758,Marc,,Gafni
8759,Jon,,Kabat-Zinn
8760,Michael,,Toms
8761,Keith,,Jarrett
8762,Julia,,Julia
8763,Jeffrey,E.,Young
8764,Janet,S.,Klosko
8765,Aaron,T.,Beck
8766,John,,Chaffee
8767,Thomas,,Ayres
8768,Patricia,Lynn,Reilly
8769,Mark,,Nepo
8770,John,A. Tracy,CPA
8771,Christine,,Westermann
8772,Petru,,Popescu
8773,Crawford,,Kilian
8774,Jack,,Gaver
8775,David,,Copperfield
8776,William,M,Thackeray
8777,Harald,,Hellmann
8778,Norman,F.,Cantor
8779,Peter,,Israel
8780,Lesley,,Hazleton
8781,Keith,,Haviland
8782,Dina,,Gray
8783,Ben,,Salama
8784,Jennifer,,Niederst
8785,Phillip,,Giroux
8786,Bob,,Beckstrom
8787,Lance,,Walheim
8788,The,,Edi
8789,Roland,E.,Larson
8790,Bruce,H.,Edwards
8791,Robert,P.,Hostet
8792,Berlitz,,Guides
8793,Isaac,,Adamson
8794,Helen,,Prejean
8795,L.M.,,Boyd
8796,Brian,,Freemantle
8797,Mark,,Arax
8798,Rick,,Wartzman
8799,Armin,A.,Brott
8800,Jennifer,,Ash
8801,Mick,,Jackson
8802,Pierre,,Boulle
8803,Timothy,,Egan
8804,Julie,,Hecht
8805,John,,Feinstein
8806,Walter,,Mercado
8807,PAUL,(ED),ATTERBURY
8808,Herman,J.,Viola
8809,Jan,S.,Danis
8810,Carolyn,J.,Margolis
8811,Kenneth,,Copeland
8812,Gloria,,Copeland
8813,James,F.,Dunnigan
8814,Clay,,Reynolds
8815,Heather,,MacDonald
8816,Lauren,,Steinhauer
8817,Laura,,Miller
8818,Adam,,Begley
8819,Daniel,J.,Boorstin
8820,James,C.,Collins
8821,Jerry,I.,Porras
8822,Shunryu,,Suzuki
8823,Trudy,,Dixon
8824,Richard,,Baker
8825,Huston,,Sm
8826,Alice,Joyce,Davidson
8827,Victoria,,Marshall
8828,John,,Weisman
8829,Bill,,Barnes
8830,Clair,Alan,Brown
8831,Eric,A.,Kimmel
8832,Jon,,Goodell
8833,Kristoffer,J.,Buquet
8834,Dorit,Bader,Whiteman
8835,Corey,,Sandler
8836,Richard,,Ellis
8837,Jane,,Fonda
8838,Louise,Bates,Ames
8839,Frances,L.,Ilg
8840,Charlotte,,Brontï¿1/2
8841,Margaret,,Smith
8842,Moya,,Costello
8843,Ellen,,Kushner
8844,Faith,,Conlon
8845,Ingrid,,Emerick
8846,Christina,Henry De,Tes
8847,Darryl,,Reanney
8848,Louise,,Fitzhugh
8849,Richard,,Shenkman
8850,Dion,,Fortune
8851,Kenneth,W.,Royce
8852,Boston,T.,Party
8853,Robert,,Shea
8854,Robert,Anton,Wilson
8855,Monica,,McInerney
8856,Ben,,Jeapes
8857,Hana,,Wirth-Nesher
8858,Clifford,A.,Pickover
8859,Joann,,Morse
8860,Kerstin,,Ekman
8861,Marilyn,,Pappano
8862,Mary,,Balogh
8863,Hailey,,North
8864,Karen,,Anders
8865,Kristin,,Hardy
8866,Karen,,Ranney
8867,Candace,,Camp
8868,Michele,,Albert
8869,John,,Roger
8870,PC,LEARNING,LAB
8871,Kristen,,Britain
8872,Charles,J.,Keating
8873,Jane,Resh,Thomas
8874,Lauren,,Brooke
8875,Judy,,Tatchell
8876,L.,,Moeri
8877,Nicholas,,Edwards
8878,Janni,Lee,Simner
8879,Mike,,Jahn
8880,Gorman,,Gorman
8881,Claire,Rudolf,Murphy
8882,Mary,Jane,Auch
8883,Judy,,Richter
8884,Pam,,Ryan
8885,Mary,,Stanton
8886,D.,,Craig
8887,David,,Burn
8888,Cecilia,,Fitzsimons
8889,Judy,,Alter
8890,Lange,,Lewis
8891,Alistair,,Maclean
8892,Francesca,,Stanfill
8893,Joyce,E. Strom-Paikin,RN
8894,H.,E.,Bates
8895,William,,McGivern
8896,Robert,,Goddard
8897,Bruce,,Nicolaysen
8898,C.,,Peterson
8899,Pricilla,,Hamilton
8900,Sanders,,Sanders
8901,James,,Martin
8902,Louis,W. Storms,IV
8903,Scott,J. Peterson (MCSD,MCT)
8904,Gary,J.,Nutt
8905,Wout,J,Hofman
8906,Janell,,Cannon
8907,Patricia,,Polacco
8908,Renee,,Graef
8909,David,,Kirk
8910,Robert,,Nisbet
8911,Sarah,,Dessen
8912,Brian,,Gallagher
8913,Thomas,H.,Cook
8914,Algernon,B.,Mitford
8915,Linda,,Piazza
8916,Cynthia,,Blair
8917,Nicholas,,Pine
8918,Robert,,Browning
8919,Rick,,Beech
8920,Rui,,Nunes
8921,Rhidian,,Brook
8922,Steven,,Millhauser
8923,Eca,De,Quieros
8924,Lucy,,Ellmann
8925,Jeremy,,Narby
8926,Doris,R.,Meredith
8927,Jay,,Winik
8928,Johanna,,Ellsworth
8929,Caroline,,MacDonald
8930,Tristine,,Rainer
8931,Anaïs,,Nin
8932,Darien,,Cooper
8933,Ken,J.,Roberts
8934,Joyce,,Rupp
8935,Jane,,Pitz
8936,Mark,E.,Thibodeaux
8937,Claire,,Cloninger
8938,Evelyn,,Christenson
8939,Loretta,,LaRoche
8940,Lyn,Holley,Doucet
8941,Macrina,,Wiederkehr
8942,Paula,,D'Arcy
8943,Brian,,Harper
8944,Steve,,Pieczenik
8945,Charles,,Mackay
8946,Janine,M.,Benyus
8947,Cindy,,Stone
8948,Frances,Moore,Lappe
8949,Anna,,Lappé
8950,Eva,,Hoffman
8951,Declan,,Kiberd
8952,Desmond,,Bagley
8953,Lynsay,,Sands
8954,Robert,,Kaplow
8955,Kaori,,Yuki
8956,Nina,,Olligschläger
8957,Kazushi,,Hagiwara
8958,Robert,,Gernhardt
8959,Philipp,,Rippel
8960,Fatima,,Igramhan-Parsons
8961,Jacques,,Vallee
8962,Kristen,,Stagg
8963,Jesse,Lee,Kercheval
8964,Ruth,,Brown
8965,Peter,,Barrett
8966,Christina,,Hoff-Sommers
8967,Cal,,Thomas
8968,Laura,C.,Schlessinger
8969,Ted,,Andrews
8970,Bevarly,,Bevarly
8971,Suzi,,Golden
8972,Liz,,Fielding
8973,Amy,,Wallace
8974,Laura,Scribner,Kastner
8975,Jennifer,F.,Wyatt
8976,Isabel,,Stanley
8977,James,,Duncan
8978,Frank,,McSherry
8979,Charles,,Waugh
8980,Mart,,Mart
8981,Michael,,Levin
8982,Rosemary,,Wells
8983,Joe,,Dominguez
8984,Vicki,,Robin
8985,Elizabeth,,Pope
8986,John,,Gilstrap
8987,Stephen,,Horn
8988,Jack,,Olsen
8989,Joel,,Porte
8990,William,,Poundstone
8991,Sara,,Donati
8992,Laraine,T.,Zappert
8993,Christopher,M.,Byron
8994,Christopher,,Down
8995,Li,,Li
8996,Booth,,Tarkington
8997,Tim,,Sandlin
8998,Joseph,D.,Pistone
8999,Jonathan,,Baird
9000,Carol,M.,Allen
9001,Tony,,Strong
9002,Alistair,,MacLeod
9003,John,,Colby
9004,Inigo,,Surguy
9005,Rudiger,,Voigt
9006,Jeffrey,,Haas
9007,R.,D.,Ginn
9008,Rick,,Fields
9009,Peggy,,Taylor
9010,Rex,,Weyler
9011,Rick,,Ingrasci
9012,David,,Breashears
9013,Walter,,Satterthwait
9014,William,,Mize
9015,C.,J.,Box
9016,Peter,Moore,Smith
9017,Denise,,Mina
9018,Ron,,Franscell
9019,Amanda,,Foreman
9020,David,,Starkey
9021,Elizabeth,Jane,Howard
9022,Charles,,Spencer
9023,Earl,,Spencer
9024,Nancy,,Mitford
9025,Nancy,,Singer
9026,Austin,S.,Camacho
9027,Gregg,,Hurwitz
9028,Colin,,Bateman
9029,Gil,,Brewer
9030,E.,V.,Cunningham
9031,Gillian,,Roberts
9032,Edward,,Lear
9033,Stuart,R.,Kaplan
9034,Mike,,Myers
9035,Sarah,Lyddon,Morrison
9036,Joshua,,Halberstam
9037,Bruce,,Porter
9038,Mark,,Christensen
9039,MATSURI,,AKINO
9040,Mari,,Akino
9041,Kanan,,Kanan
9042,Sakurako,,Gokurakuin
9043,Ken,,Akamatsu
9044,Yukito,,Kishiro
9045,Byron,,Preiss
9046,Masami,,Tsuda
9047,Rachel,,Hawthorne
9048,Mark,,Kalesniko
9049,Reiko,,Momochi
9050,Tokyopop,,Tokyopop
9051,Rei,,Idumi
9052,Tatsuya,,Hamazaki
9053,Miwa,,Ueda
9054,Dan,,Papia
9055,Beverley,,Birch
9056,Tony,,Kerins
9057,Christopher,,Hart
9058,Hinako,,Ashihara
9059,Tomoko,,Taniguchi
9060,John,,Burningham
9061,Barrett,,Barrett
9062,Storytime,Collection,Childrens
9063,Terry,,Deary
9064,Barbara,,Allen
9065,Philip,,Reeve
9066,Dreamworks,,Dreamworks
9067,Angela,,Sommer-Bodenburg
9068,Amelie,,Glienke
9069,Kjartan,,Poskitt
9070,Chris,,Fisher
9071,Phil,,Roxbee-Cox
9072,Sue,,Hellard
9073,Alan,,Gibbons
9074,Apsley,Cherry,Garrard
9075,Anna,,Wimschneider
9076,Brigitte,,Walitzek
9077,John,S,Mill
9078,Michael,,Sontheimer
9079,Heinrich,Von,Kleist
9080,Helmut,,Sembdner
9081,Phyllis,D.,James
9082,Marcel,,Reich-Ranicki
9083,Richard,,Zoozmann
9084,Irma,,Kurtz
9085,Craig,,Smith
9086,Knut,,Krüger
9087,Troy,,Denning
9088,Philip;,,Slattery
9089,Joan,(editor),Pullman
9090,Joris-Karl,,Huysmans
9091,Simon,,Callow
9092,George,,Chapman
9093,Isabel,,Alcántara
9094,Sandra,,Egnolff
9095,Catherine,,Crowe
9096,Gina,,Wisker
9097,Deborah,,Grandinetti
9098,David,,Colbert
9099,Jarrold,,Publishing
9100,Alexander,,Trocchi
9101,Judith,,Herrin
9102,Roger,,Highfield
9103,Carlo,,Fruttero
9104,Franco,,Lucentini
9105,Richard,,Taylor
9106,W.,E. B.,Griffin
9107,Rudolf,,Steiner
9108,D.,,Osmond
9109,J.,,Collis
9110,Carlo,A.,Michelini
9111,Cate,,Tiernan
9112,Matilde,Olivella,Castells
9113,Elizabeth,,Guzmán
9114,Paloma,,Paloma
9115,Christopher,,Kendris
9116,And,The Language Experts At,Berlitz
9117,David,A. Van,Meter
9118,Kathy,,Herman
9119,Al,,Roker
9120,D.,J.,Donaldson
9121,Michael,H.,Brown
9122,Jeff,,Coghill
9123,Eugene,C.,Kennedy
9124,Patricia,,Sargent
9125,Garson,,Kanin
9126,Twain,,Twain
9127,Nathan,,Pritikin
9128,Al,,Gore
9129,Lois,And Louis,Darling
9130,Kay,,Mills
9131,Susan,,Sheehan
9132,Edith,,Deen
9133,Ian,,St.James
9134,John,,Buchan
9135,Roz,,Levine
9136,Enid,C.,King
9137,Brian,Price,T
9138,Harper,Collins,Publishers
9139,R.,K.,Gordon
9140,Charles,S.,Carver
9141,Michael,F.,Scheier
9142,Calvin,S.,Hall
9143,Vernon,J.,Nordby
9144,Michael,,Kanaly
9145,Richard,H.,Green
9146,Louise,,Hay
9147,Janet,,Kagan
9148,Colonel,David H.,Hackworth
9149,Julie,,Sherman
9150,Robert,,Bramson
9151,Michele,,Hall
9152,Robert,,Graves
9153,O.,,Henry
9154,Holly,,Thompson
9155,Kathleen,,Givens
9156,Jim,,Harrison
9157,Aramis,,Thorn
9158,Nancy,,Springer
9159,Gilles,,Perrault
9160,Stephen,,Knight
9161,Morris,L.,West
9162,Jean,,Plaidy
9163,Ethel,,Barrett
9164,Tracy,,West
9165,Keith,,Batcheller
9166,Judith,,Gould
9167,BH & G,,Editors
9168,Simone,,Simmons
9169,Peter,J.,Heck
9170,Richard,,Ellmann
9171,T,,Cooper
9172,Wolfgang,,Schüssel
9173,Ilon,,Wikland
9174,Sheri,,McGregor
9175,Jurek,,Becker
9176,James,,Cowan
9177,Maisie,,Mosco
9178,Stan,,Rapp
9179,Tom,,Collins
9180,Hal,,Rosenbluth
9181,David,H.,Maister
9182,Eric,A.,Knudsen
9183,A.,Grove,Day
9184,Robert,B.,Miller
9185,Stephen,E.,Heiman
9186,Tad,,Tuleja
9187,Michael,,LeBoeuf
9188,Shiva,,Naipaul
9189,James,B.,South
9190,William,,Irwin
9191,Rob,,Macgregor
9192,Gregory,,Benford
9193,Elizabeth,,Castro
9194,Doris,,Egan
9195,Martha,,Wells
9196,Pagan,,Kennedy
9197,Sherwood,,Smith
9198,Leonard,,Maltin
9199,Tomie,De,Paola
9200,Rising,Moon,Editors
9201,Don,,Hewitt
9202,Jill,Marie,Landis
9203,Hampton,,Howard
9204,Velda,,Johnston
9205,Howard,,Cosell
9206,Peter,,Bonventre
9207,Sol,,Stein
9208,Regina,,Kehn
9209,Heike,,Schwarzbauer
9210,Rick,,T
9211,Joe,,Benitez
9212,Marcia,,Chen
9213,David,,David
9214,Christopher,,Roden
9215,Michael,,Hayden
9216,Rachael,Leigh,Cook
9217,Giovanni,,Boccaccio
9218,G.,H.,McWilliam
9219,Emilio,,Salgari
9220,Alma,,Maritano
9221,Luigi,,Ricci
9222,Christian,,Gauss
9223,Jack,,Kornfield
9224,Carr,,Clifton
9225,Patricia,,Wentworth
9226,Jack,Du,Brul
9227,Richard,,Steinberg
9228,Rick,,Bundschuh
9229,Penny,,Jordan
9230,Linda,,Turner
9231,James,P.,McGettigan
9232,Jan,,Rogozinski
9233,Mandy,,Andress
9234,Jon,,Ronson
9235,Ron,,Pretty
9236,W.Gordon,,Smith
9237,Alethea,,Hayter
9238,Yukio,,Mishima
9239,Kathleen,,Sky
9240,Sondra,,Marshak
9241,Myrna,,Culbreath
9242,Kij,,Johnson
9243,Kelly,,Freas
9244,Tom,,Kidd
9245,Karen,,Rispin
9246,Eric,W.,Weisstein
9247,Albert,,Ellis
9248,Robert,A.,Harper
9249,Melvin,,Powers
9250,Edgar,Evans,Cayce
9251,Henry,,Reed
9252,Herbert,B.,Puryear
9253,Richard,I.,Abrams
9254,S,,S
9255,L.,Perry,Wilbur
9256,Webster,,Kuswa
9257,Jerry,,O'Brien
9258,Jane,,Roberts
9259,Donald,,Thompson
9260,Phil Donahue & Co.,,
9261,Dr.,Gene,Brewer
9262,John,,Schilb
9263,Elizabeth,A.,Flynn
9264,John,,Clifford
9265,Jeff,,Reid
9266,Lawrence,M.,Krauss
9267,Pierre,,Gripari
9268,Chris,,Kitch
9269,Caroline,,Myss
9270,Pociao,,Pociao
9271,Udo,,Breger
9272,B.,,Kliban
9273,Aritha,Van,Herk
9274,Frances,,Itani
9275,Karen,,Dudley
9276,Jamie,,Bastedo
9277,Alfonso,,Ortiz
9278,Alfons,,Alfons
9279,John,R.,Dann
9280,Martin,,Edic
9281,Modris,,Eksteins
9282,Linnea,,Due
9283,Charlene,,Spretnak
9284,Michel,,Tremblay
9285,John,Van,Burek
9286,Bill,,Glassco
9287,David,,Fennario
9288,Holley,,Rubinsky
9289,Barbara,,Robinson
9290,Robert,,Hass
9291,Edward,,Bellamy
9292,Gregory,Howard,Williams
9293,Elaine,,Camp
9294,Naomi,,Horton
9295,Browning,,Browning
9296,Edith,St.,George
9297,Gousha,,Gousha
9298,Carol,,Norris
9299,Dorothy,Ann,Bernard
9300,Elizabeth,,August
9301,Tim,F.,LaHaye
9302,Dorothy,,Sayer
9303,Terris,McMahan,Grimes
9304,Katherine,,Kurtz
9305,Richard,,Miniter
9306,John,,Cheever
9307,Catherine,,Cookson
9308,Pamela,,Morsi
9309,E.,Fuller,Torrey
9310,Imraan,,Coovadia
9311,Paul,,Preuss
9312,Marlo,,Thomas
9313,Friends,,Friends
9314,Richard,,Lischer
9315,Robert,,Hellenga
9316,Campbell,Soup,Company
9317,Nancy,,Bell
9318,Liz,,Neporent
9319,Suzanne,,Schlosberg
9320,Doug,,Lipman
9321,Jack,,Prelutsky
9322,Marilyn,,Hafner
9323,Ed,,Rose
9324,Harlynne,,Geisler
9325,Jennifer,,Justice
9326,Susan,,Wilson
9327,Valerie,,Marsh
9328,Patrick,K.,Luzadder
9329,Margaret,Read,MacDonald
9330,Paul,,Aurandt
9331,Pleasant,,DeSpain
9332,David,,Heflick
9333,Patrick,,Fraley
9334,Michael,,Harrison
9335,Christopher,,Stuart-Clark
9336,Loung,,Ung
9337,Nellie,,Bly
9338,A.J.,,Jacobs
9339,Thomas,,Norton
9340,Stephen,C.,Lundin
9341,Harry,,Paul
9342,John,,Christensen
9343,Lynn,,Abbey
9344,Dave,,Duncan
9345,Murry,,Murry
9346,Michael,,Jensen
9347,Charles,,Causely
9348,M.,E.,Bradford
9349,Russell,,Kirk
9350,Allen,,Klein
9351,Robert,H.,Bork
9352,Thomas,L.,Friedman
9353,Molière,,Molière
9354,Jean,,Sasson
9355,Andrew,,Sanders
9356,Patricia,,Crick
9357,Geoffrey,,Moore
9358,Mrs.,Mary,Rowlandson
9359,Mary,,Rowlandson
9360,Jon,,Katz
9361,Brigitta,,Restorff
9362,Effie,Leland,Wilder
9363,Laurie,Allen,Klein
9364,Shauna,Singh,Baldwin
9365,Venerable,Henepola,Gunaratana
9366,Barbara,,Quick
9367,Lori,,Reid
9368,Bee,,Willey
9369,Irene,,Radford
9370,Brian,,Froud
9371,Jessica,,Macbeth
9372,Naomi,,Kritzer
9373,Karleen,,Koen
9374,Ann,,Chamberlin
9375,Patrick,,Dunleavy
9376,Randy,,Moravec
9377,Kate,,Thompson
9378,Rosalind,M.,Greenberg
9379,John,,Nunneley
9380,Arnold,,Stadler
9381,Angelika,Fel,A
9382,Joe,,Harnell
9383,Ira,,Skutch
9384,T.J.,,MacGregor
9385,Joanna,,Campbell
9386,Editor,And Introduction Burton,Raffel
9387,Ann,,Bell
9388,Michelle,,Caruso
9389,Nicholas,W.,Maier
9390,Rick,,Ridgway
9391,Michelle,,Stacey
9392,James,,Bradley
9393,Kees,Van,Kooten
9394,Graham,,Thomas
9395,Kim,,Antieau
9396,Brian,,Lumley
9397,Bud,MacFarlane,Jr.
9398,Ray,,Shannon
9399,Lee,,Hoffman
9400,Lyle,,Brandt
9401,L.,A.,Banks
9402,Elaine,,Moore
9403,Dawn,,Stewardson
9404,Michael,,Mogadam
9405,Ulrich,,Bitz
9406,JILL,,MANSELL
9407,William,Jeremiah,Coughlin
9408,William,,Coughlin
9409,D.,W.,Buffa
9410,D.W.,,Buffa
9411,Eric,,Berne
9412,Tananarive,,Due
9413,Alice,,Koller
9414,Erin,,Pizzey
9415,Emma,,Gold
9416,Lawrence,,Lawrence
9417,Sarah,,Bird
9418,Jacqueline,,DeMontravel
9419,Deborah,,Smith
9420,Sandra,,Chastain
9421,John,,Glenn
9422,Nick,,Taylor
9423,Gladys,,Knight
9424,Fred,,J.
9425,M.D.,,Epstein
9426,Elaine,Fantle,Smimberg
9427,Asha,,Bandele
9428,Genia,,Wennerstrom
9429,Robert,,Frost
9430,David,,Bradley
9431,Dewitt,,Jones
9432,Renée,,Zucker
9433,Rumiko,,Takahashi
9434,Naoko,,Takeuchi
9435,Chikako,,Noma
9436,Naako,,Takeuchi
9437,Sherri,,Mandell
9438,Michael,,Pearce
9439,Judith,,Swaddling
9440,Nancy,,Kerrigan
9441,Steve,,Woodward
9442,Andrews,McMeel,Publishing
9443,Glenn,,Stout
9444,The,#1 Sports,Writer
9445,Andrew,,Donkin
9446,Betty;,,Salter
9447,Owen,(editor),Cuthbert
9448,Gillian,,Chapman
9449,H.,J.,Rose
9450,W.,H. D.,Rouse
9451,Ernest,,Shackleton
9452,Carl,,Carl
9453,Hiaasen,,Hiaasen
9454,Moses,,Hadas
9455,G.,M. A.,Grube
9456,S.,,Peters
9457,Karen,,Meyer
9458,Spain,,Spain
9459,J.,Robert,King
9460,K.,B.,Bogen
9461,Janny,,Wurts
9462,C.,Dean,Andersson
9463,Mitchell,,Graham
9464,John,,Helfers
9465,Elaine,,Cunningham
9466,Keith,,Robar
9467,Simone,,Sassen
9468,Berlin,,Berlin
9469,Stan,,Cutler
9470,Delia,,Ephron
9471,Will,,Lawson
9472,James,,Morgan
9473,Sidney,,Abbott
9474,Barbara,,Love
9475,Leah,,Rabin
9476,Helen,,Epstein
9477,Victor,,Klemperer
9478,Stephen,Graham,Jones
9479,Leila,,Vennewitz
9480,P.J.,,Gearing
9481,E.V.,,Brunson
9482,Thomas,,Clark
9483,Bruce,,Woods
9484,Peter,,Blocksom
9485,Angela,,Ter
9486,New,York Public,Library
9487,William,,Noble
9488,Rick,,Buda
9489,Jan,Harold,Brunvand
9490,Nevins,,Nevins
9491,Robert,K.,Ressler
9492,Margaret,,Visser
9493,Oswald,,Wynd
9494,Steven,,Brust
9495,Cynthia,,Rutledge
9496,Ellen,,Bass
9497,Joan,Barzilay,Freund
9498,Leigh,,Keno
9499,Leslie,,Keno
9500,Georges,,Pérec
9501,Kenneth,,Uptegrove
9502,American,College Of Sports,Medicine
9503,ACSM,,ACSM
9504,David,,Watmough
9505,David,,Magarshack
9506,David,,Magarsha
9507,Jane,,Hitchcock
9508,George,,Konrad
9509,Phil,,Farrand
9510,Joe,,Joe
9511,Daniel,B.,Baker
9512,Sean,O'Brien,Strub
9513,Bill,,Henning
9514,Bi,,Bi
9515,Isabel,,Anders
9516,Sherryl,,Jordan
9517,Kelvin,Christopher,James
9518,Ann,,Granger
9519,Axel,,Merz
9520,Michael,,Stewart
9521,R.,Karl,Largent
9522,Muriel,,Gray
9523,Helias,,Helias
9524,Salvatore,,R.a.
9525,Denise,,Bombardier
9526,Dani,,Sinclair
9527,Suzanne,,Ellison
9528,Robert,H.,Eisenman
9529,Katherine,Anne,Porter
9530,Harriet,Beecher,Stowe
9531,Ruth,,Hayes
9532,Wolf,Von,Lojewski
9533,William,,Norris
9534,Hansjörg,,Martin
9535,Margaret,,Millar
9536,Bill,,Hybels
9537,Lynne,,Hybels
9538,Luigi,,Pirandello
9539,Sophocles,,Sophocles
9540,Aristophanes,,Aristophanes
9541,India,,Edghill
9542,Bernhard,,Straub
9543,Eric,,Ambler
9544,Bruce,,McCall
9545,Hanns,Peter,Karr
9546,Walter,,Wehner
9547,Jane,,Simmons
9548,Jürgen,,Ebertowski
9549,No,,Author
9550,Wolfram,,Fleischhauer
9551,Denis,,Pethebridge
9552,Dewey,,Gram
9553,Earma,,Brown
9554,Alzir,,He
9555,Richard,D.,Kellough
9556,Noreen,G.,Kellough
9557,Jane,E.,Aaron
9558,Totline,,Totline
9559,Susan,B.,Neuman
9560,Carol,,Copple
9561,Sue,,Bredekamp
9562,Nationa,,Nationa
9563,Lois,,McCue
9564,Jula,,Libonn
9565,Shirley,,Raines
9566,Robert,J.,Canady
9567,Judith,,Schickendanz
9568,Linda,,Acredolo
9569,Susan,,Goodwyn
9570,Daniel,Avram,Richman
9571,L.,,Curtis
9572,Rosalind,,Charlesworth
9573,Helen,,Bee
9574,Helen,,Harrison
9575,Ann,,Kositsky
9576,Joan,,Beck
9577,Dr.,Robert,Bucknam
9578,Barbara,,Rowley
9579,B.,Blake,Levitt
9580,Benjamin,,Spock
9581,Pierre,Le,Rouzic
9582,Dell,,Publishing
9583,Julie,Hagstrom+joan,Morri
9584,Sandi,Kahn,Shelton
9585,Princeton,Language,Institute
9586,Jay,Sylvan,Cohen
9587,Robert,,Berkow
9588,Edie,,Jarolim
9589,Moira,,Duggan
9590,Jeff,,Perk
9591,Earl,,Steinbicker
9592,Tracey,,Menges
9593,Stephen,,Colwell
9594,Ann,,Shulman
9595,Sheryl,,Lindsell-Roberts
9596,William,H.,Hylton
9597,David,,Lambert
9598,Peter,,Ward
9599,Christopher,,McGowan
9600,Tom,,Brown
9601,Phillip,E.,Pack
9602,Jerry,,Bobrow
9603,Herbert,S.,Zim
9604,Chandler,S.,Robbins
9605,Bertel,,Bruun
9606,Ar,,Ar
9607,Jonathan,A.,Michaels
9608,William,,Pollack
9609,Cynthia,Griffin,Wolff
9610,Michael,,Murphy
9611,Akif,,Pirincci
9612,A.,,Mousnier-Lompré
9613,Howard,P.,Lovecraft
9614,H.,P. (Howard Philips),Lovecraft
9615,Jacques,,Papy
9616,Simone,,Lamblin
9617,Yves,,Ri
9618,Eric-Emmanuel,,Schmitt
9619,Jim,,Hougan
9620,Werner,,Sikorski
9621,Rainer,,Laabs
9622,Rudy,,Rucker
9623,Antoine,,Volodine
9624,Raphael,Aloysius,Lafferty
9625,Emmanuel,,Jouanne
9626,Jacques,,Barbéri
9627,Somtow,,Sucharitkul
9628,Elisabeth,,Vonarburg
9629,Jean-Pierre,,Harrison
9630,Arnauld,,Pontier
9631,Monika,,Blaich
9632,James,,Houston
9633,Dutch,,Sheets
9634,J.,T. L,James
9635,Larry,K.,Brendtro
9636,Martin,,Brokenleg
9637,Steve,Van,Bocke
9638,Greg,,Giangrande
9639,Stephanie,,Clement
9640,Richard,,Morris
9641,John,,Muir
9642,Anne,,Delbee
9643,Helmut,,Kossodo
9644,ARNOLD,P.,ABBOTT
9645,Malcolm,,Lowry
9646,Marcus,J.,Borg
9647,Ian,,Carr
9648,Digby,,Fairweather
9649,Brian,,Priestly
9650,Bryan,,Appleyard
9651,Margaret,,MacMillan
9652,Richard,,Holbrooke
9653,Casey,,Hampton
9654,Sarah,,Turnbull
9655,Charles,,Todd
9656,Echo,,Heron
9657,Donea,L.,Shane
9658,Lisa,,Goldstein
9659,John,Edgar,Wideman
