Author_id,ISBN10
7962,0684860244
7963,0831731516
1485,3453870212
7964,3442355052
1561,0385509510
7965,3426616653
7966,0688169082
7967,1570753881
7968,0813339022
7969,0465083668
7970,0931779073
7971,0679757015
7972,0385239165
7973,155896388X
7974,155896388X
7975,0380771535
7976,0813526507
7977,0460873946
7978,0460873946
367,0804115761
7979,0688118186
7980,0671027328
7981,1863305955
7982,0195090616
874,0812513495
1664,0812971116
7983,0140481850
5939,3442449871
7984,3442449871
7985,3442450136
7986,3442450136
49,3442426030
7987,0064406423
7988,0140249265
7989,3462027697
7990,3462027697
4383,0449147231
7991,0747258740
7992,0330351958
7214,0743419162
7993,0451205707
59,0060179341
890,0316152196
1433,0312185863
1499,0312865694
7994,0684193965
2170,0451206444
7995,0843947616
7996,0689117353
7997,0787902314
7998,0304328502
7401,0304328502
7999,0745312187
8000,0745312187
8001,0745312187
8002,0745312187
8003,0889220603
8004,1558505164
8005,1558505164
8006,1550221582
1165,0553380400
782,1555838537
8003,0889223017
436,0449219399
8007,0310248299
551,006104296X
1266,0553803700
1266,0553565079
397,0451524608
8008,0451524608
397,0451522869
8009,0451522869
397,0451524101
8010,0451524101
397,0451522990
8011,0451522990
8012,0451522990
397,0451522966
8013,0451522966
397,0451524098
8014,0451524098
397,0451523113
397,0451522664
397,0451522974
8015,0451522974
397,0140707204
8016,0140707204
397,0140707182
8017,0140707182
397,014070728X
8017,014070728X
8018,014070728X
433,0441001416
6855,0671025325
7086,0802850995
8019,0804200637
8020,068700781X
8021,068700781X
8022,0679730621
8023,1862044201
8024,0345388879
8025,0316102334
8026,0316102334
8027,0380792508
177,0517552000
3663,0553564927
8028,0064403149
2288,0446400718
2496,0786868848
1332,0451410378
341,1573227889
8029,0446515272
7468,0425129039
369,0373240007
4105,3596505275
8030,3608934537
266,0765304341
8031,076530418X
8032,0312867808
8033,0812568850
8034,0812575857
3633,0452263565
1629,0553285920
8035,0345346602
8036,0679454748
8037,0785280952
533,0345430514
151,0060933186
152,0061097853
8038,0552995770
2584,0718143051
1727,1865083348
1429,3570206181
8039,3570206181
1429,3570205932
8039,3570205932
3963,3473581720
7862,3473581720
848,349913943X
3224,0553271369
8040,0671016733
8041,0618145591
7427,0307001377
8042,0307001377
883,0140390227
8043,0851129412
8044,0851129412
8045,0851129412
0,0851128882
8047,1852838892
8048,0743430344
8049,0500091080
8050,0500091080
8051,0851125794
8052,0851125794
8053,0711930007
8054,034911319X
8055,0688176461
1827,0373765207
8056,0439132266
8057,0195101685
8058,0860202909
397,0743477553
2600,0451515927
8059,0373169922
61,0671867091
2307,1575662728
2171,1575662728
675,1575662728
8060,1575662728
1088,0821758608
3678,038072751X
8061,0553207083
8062,0590487922
799,0590554093
8063,0821756079
606,0886778905
60,0425147517
60,0345386108
1284,0671709607
8064,1881471578
5202,3442725984
1062,3442725984
8065,0849942365
8066,0849942365
8067,0895294958
8068,0028612671
8069,0395752833
8070,0061056154
2529,0515130095
1852,0061099082
8071,0812531884
627,0671795554
2394,0886775981
3913,0515130044
4192,1551665204
5433,0440217334
8072,0140287442
8073,0425164152
5053,038072118X
7917,0451407199
8074,0446608009
617,0553576798
8075,1558850767
8076,0684871483
8077,0684871483
237,0446525537
8078,0385472978
8079,0533133726
8080,1561708755
4420,0375507639
6471,0670894605
713,038550117X
3333,0684847450
8081,0886772796
8082,0451451600
8083,0752847732
8084,0684865386
5789,1400030927
8085,0340767065
8086,0582327318
8087,0135605415
8088,0395585686
1367,3442445078
8089,0141012722
6175,0451208668
3753,0380976749
4751,038549744X
2560,0316095648
8090,1552781364
8091,075530540X
4417,0590321579
8092,0919926487
8093,090898801X
8094,0553275380
2262,0505522977
5184,3548256058
8095,3404614887
8096,2226133097
8097,0684849046
8098,0679752560
8099,0312270348
374,0345446666
247,0449207668
8100,1877251038
8101,0877734518
5565,1863305025
5630,0460875523
8102,0330359916
1324,0553550020
4967,0881662089
8103,0890875871
6214,0385423977
8104,0805031251
8105,0684859114
8106,0812931378
7256,042514321X
8107,0767904621
8108,0312205309
583,0061008079
8109,096843911X
414,0553255762
8110,1550460943
8111,067154683X
342,0671690094
8112,3492231489
8113,3492231489
8114,0618093974
6378,0060970421
25,0440295556
3264,0590423827
8115,0590423827
8116,0440134056
3655,0399145419
907,0553241443
93,0425071588
69,0156004801
8117,0380788802
3087,1853260975
8118,0671047302
7995,0843949465
8119,0099142309
8120,0671640992
6705,0312610556
8121,0385493002
6332,0385418132
1998,0446611921
2695,006103018X
3334,0525945725
8122,3351028253
8123,0140511687
8124,0140511687
8125,0030291798
8126,0030291798
586,0060959541
8127,0060959541
8128,0812967224
8129,0374250995
8130,0380710722
4989,0006550576
3078,0743471555
2202,0743471555
6777,0743471555
6592,0553101633
737,0743205820
132,0061094226
8131,0679776591
462,3446177108
8132,3446177108
1062,3446177108
868,3426609568
143,3453090578
8133,3442441188
51,3442441188
1748,0679777423
1097,0553344234
55,0060175796
8134,057121861X
8135,0807004553
8136,0807004553
4051,0140439072
8137,0140439072
2345,0140439072
8138,0140288090
1024,0679435549
2837,3492044514
8139,3492044514
8140,3442354722
8141,3442354722
8142,3442356970
7362,3442356970
49,3442442540
8143,3442438659
1165,3499225964
8144,3499225964
8145,3492236324
8146,3426612828
8147,3426612828
2929,3462030191
8148,3462030191
8149,3426622254
8150,3426048086
8151,3498006312
8152,3746612160
8153,3746612160
1256,3485008702
8154,3485008702
1783,3453195841
8155,340411566X
25,345307565X
8156,3453177398
8157,3453177398
1090,0679020489
8158,0471526525
8159,0471526525
8160,0312263236
8161,0312263236
1100,0670853097
8162,0140184325
8163,0140184325
939,0340424354
2680,1862045143
534,0671000314
8164,0688170714
8165,0375502114
1576,0517703963
8166,0786866500
8167,0786866500
8168,0062516086
8169,0670879835
8170,1551920107
8171,1591293049
2210,087113795X
176,0446522597
42,0375507876
0,0671724800
4399,0590446681
8172,0590446681
4830,0590303805
8173,0590426257
8173,0590426265
3360,0671745069
816,0380710811
8174,0836226992
8175,0836226992
1097,0066209773
8176,0140082255
8177,0140082255
18,1558746226
19,1558746226
20,1558746226
8178,0688167101
54,0375502912
8179,1400047714
8180,1893224902
3169,0811808424
351,0375506276
8181,0935300007
8182,905000105X
8183,0898220785
8184,0898220785
8185,0898220785
8186,207054351X
8187,207054351X
8188,207054351X
5133,0440234700
8189,0373075111
1563,0451175190
1563,0451181964
3997,0886776686
203,1582340110
4353,1567920713
971,0743237196
2529,0515136565
4422,0312864124
61,0684803968
1877,0553582364
552,0446611476
1877,0553284363
8190,075151635X
2529,0515117420
2529,0515107476
2529,0515132489
2529,0515103977
2529,0515101486
2529,0515097500
2529,0515111139
8191,0375500642
8192,0743219287
8193,0451200152
3367,0759239630
8194,0812525647
8195,0751500046
8196,0684831708
3196,0446355917
8197,0140390081
8198,0140390081
8199,0140390081
8200,0060168528
8201,0060168528
8202,0451522087
5587,0451522087
436,0877953120
3459,0743411331
2183,044100914X
861,0553379194
5876,0441008976
8203,0140386270
1538,0451451430
4572,0345444019
4572,0345444000
3158,0553103946
325,0345440781
326,0345440781
4436,0743431014
8204,0553381768
209,051770739X
8205,0743227123
4080,0553370804
7786,1550170759
64,0451203771
369,0515124893
61,0671528203
938,0786860820
8206,0786860820
8207,0394732928
8208,0394732928
819,0812540336
820,0812540336
5444,0061012165
724,0399504583
284,0140351302
8209,0140351302
8210,0195130928
403,0553210793
8211,0141180250
8212,0141180250
1561,0385488181
560,0590503111
561,0590503111
8213,0879517034
8214,0790008696
8215,1885223331
8216,1885223331
18,1885223331
8217,0671522779
8218,0671522779
1316,0451156455
7828,0373790953
8219,1568655622
8220,0773731202
8221,0786867647
4903,1552782654
369,0515133973
8222,0771091591
8223,0802114970
8224,0802114970
8225,0771037457
892,044016205X
1606,0425097722
8226,0425097722
1093,067189109X
77,067162461X
8227,0812580397
844,0440229499
8228,0446678619
1755,0671702513
1707,0679420428
8229,0273645919
8230,0273645919
8231,0273645919
82,0449911594
8232,0743255712
8233,1560255102
8234,1560255102
8235,0758203519
8236,0758203519
8237,0312287712
7087,0449703746
1180,0312872356
1180,0312872364
8238,0969201745
8239,0969201745
8240,0871133962
8241,0312874413
8242,1551990393
7022,0312890532
3894,0312861591
5735,0385496745
1890,0393039307
716,0151002290
8243,0156013177
8244,0880012528
8245,0345296907
8246,0192760319
8247,0192760319
8248,1852304839
8249,0934252238
8250,0875424953
8251,0806994754
8252,0806994754
8253,1880032074
8254,1880032074
8255,1889625035
8256,1889625035
3338,0060913312
7542,0877732248
8257,0140126562
2994,0671673203
8258,0312950098
484,0446892041
8259,0142001309
8260,0802133347
8261,0802133347
8262,0888992211
8263,1553663950
8264,0440401607
5686,0440401607
595,0440476399
8265,0440476399
5888,067166641X
1998,1586212044
8266,1586212044
968,1576739767
969,1576739767
3157,0448165384
636,0694523283
8267,0694523283
8268,0143017292
8269,1857997573
8270,1570761418
8271,0968454402
435,0385333412
1707,1853261912
7707,0060084405
631,0345367758
1199,0783801157
8272,1550135457
1485,0345445848
1485,0375504036
8273,0453006264
8274,0375724850
2334,1552781542
950,0140430016
8275,0140430016
55,0816158770
8276,1862041318
281,0590203509
1347,0373708416
8277,0671734334
1367,0399145052
8278,0671883208
971,0099740516
8279,0747550867
8280,0590453068
8281,0064406113
8282,0064406113
144,0061056448
4416,0689824750
8283,0689824750
8284,0340577371
4572,0345423623
8285,0896731081
82,0804108897
8286,0399132007
1191,0671003976
414,0553246895
7423,1567921892
8287,1567921892
4566,0374181152
2557,0385316577
8288,0330334182
256,0060012331
952,0385501560
8289,0066212448
8290,0066212448
8291,1932100024
8292,1932100024
4323,0140264450
8293,0192632442
952,1400047838
8294,0393045358
8295,0486272702
8296,0786864656
8297,1400040752
176,0446525774
2272,0385311133
8298,0913428361
6448,0525945466
8299,0671795228
3160,1551668106
844,0440404975
8300,0689713908
8301,0590412485
8302,0590412485
8303,0440413729
8304,044022747X
2676,006440630X
8305,0440407591
8306,0553244841
5882,0553231863
2502,0553233246
8307,0552527742
3751,0553565060
8308,050028251X
2657,0394533887
8309,3492229697
8310,0194226948
7423,0140034919
7423,0879238526
8311,1899293086
4786,3257063199
8312,0345430573
2964,0892966505
8313,1559705884
8314,0452284546
8315,0743203232
8316,0789300354
4095,0451175867
2307,0812574923
1333,0446600288
1333,0440208130
1013,055337513X
8317,0671507036
545,0060930861
584,0821776037
8318,0345457005
8319,0967404401
8320,0967404401
8321,0140232990
2191,1582430349
2191,1582430152
1555,0345430808
8062,0140242058
1680,0142001821
1397,0806511532
1398,0806511532
8322,0806511532
8323,0809001608
8324,0380719185
2619,0452281903
8325,0312983093
8326,0813511895
8327,0671660705
8328,0671731874
543,0385316917
543,0385335431
3170,0345435648
543,0385333463
543,0440205573
543,0440221501
543,0385313012
543,0385333064
8197,0446385077
8329,0446385077
8330,0446385077
8331,0446385077
543,0440201926
5390,0688141838
8332,0671557378
543,0440176484
7212,0373288689
8333,0753506483
1705,0553576143
890,0446612731
8334,0553252607
3650,2070323498
8335,2070323498
2242,0590448307
8336,0590424955
8337,0553573837
2240,0590436457
8338,0590416677
1432,0316139947
8339,0316139947
8340,0570041945
8341,0570041945
595,0440476968
2240,0590435728
2242,0590691821
4377,0345436733
8342,0965866823
8343,0965866823
8344,0965866823
8342,0965866807
8343,0965866807
8345,002708230X
541,0670894184
3116,0373833458
8346,0316473049
4083,0449225925
5826,0830713042
1627,0061092037
8347,0553275631
163,0486270602
182,0486270602
8348,0671669397
6629,0486419274
8349,0486419274
8350,0835918696
3217,0486270629
397,0486278026
397,0486297659
8351,0836225902
7510,006273248X
8352,006273248X
5499,0440236053
8353,002920528X
8354,1558003592
368,0399144560
2914,0553478206
8355,0553478206
59,0694523321
8356,0694523321
59,0060577479
8356,0060577479
2036,156740765X
8357,156740765X
8358,0066621054
8359,0066621054
8360,1570721971
1842,0373706383
8361,037310734X
8362,1561290998
8363,0800784111
8364,0802733662
8365,0345426800
232,0440216818
8366,0440224330
8367,0446526126
7322,0743242963
2080,1401900844
543,0385319568
8368,0062515845
2089,0062515845
3998,0886779766
574,0679454497
506,0449906817
4021,0505525178
8369,0671709569
8370,0061061778
1429,0671021826
1165,0553575414
818,0312968973
1076,0441008658
433,0345368991
8371,0345368991
8372,0393309290
730,038542017X
8373,073943053X
8374,073943053X
6483,073943053X
8375,0312958366
8376,0553582003
8377,0515135305
8378,0449140911
6868,0451407695
8379,0451404793
5228,0345315499
5228,0345308921
8380,034530893X
2748,0821773135
8381,0843943408
8382,0515130397
8383,0380414759
1093,0671556843
899,0671779370
8384,0821747479
3751,0553571591
231,0380807947
231,0380005255
231,038079828X
3466,0380799383
5284,0446606227
8385,0843939427
8386,0671004123
2246,0449006352
1755,0671010085
1755,0671010093
1397,0881844365
8387,0553572407
8388,0345457641
8389,0345423828
8390,0312970129
8391,1887128654
8392,0345416430
3832,0688158234
3833,0688158234
8393,0446608475
4949,0435905260
8394,0965036022
8395,0590853015
2239,0590853015
8396,0671729330
8397,078686219X
8398,078686219X
8399,0671769669
8400,0671769669
8401,0671741373
8402,0967851017
8403,0385240716
532,0515111317
720,0451202902
8404,0441005349
484,0446356611
484,0446350109
868,0671877992
8405,0671877992
1733,0449216527
8406,0671014757
8407,0671014765
8406,0671551361
8406,0671551337
8406,0671551388
8406,0671551353
8406,0671014773
8407,0671551345
606,0671721100
8408,0671721100
3224,0553574574
188,0812534832
8409,0671721623
606,0671721623
8410,0671721623
606,0671698850
8411,0671698850
606,0671721542
8405,0671721542
8409,0671721542
606,0671876155
8408,0671876155
284,0140434895
8412,0140434895
8413,0140434895
83,0140180923
5893,0393309282
8414,0060194790
26,0452280397
2327,0886773318
606,0886775167
606,0812521145
8409,0671721259
606,0671721259
8415,0671721259
606,0671876287
8416,0517543346
466,0140265988
8417,0752271474
8418,0751512966
597,059049418X
221,207038165X
8419,207038165X
8420,207038165X
8421,0531098745
8422,0465026567
8423,0446674044
8424,0446674044
8425,1592570801
8426,1592570801
8427,1582970807
8428,158180119X
8429,1581802986
8430,0891347208
8430,1581800320
6021,0140390448
8431,0140390448
8432,0004121120
8433,0861013743
8434,0525945407
8435,0517654954
8436,0025294458
8437,0903505355
8438,0903505193
8439,0903505193
8440,1551050765
8441,0517693399
998,1859671039
8442,1859671039
5783,0458921009
8443,1842151126
8444,0920656404
337,0399139206
152,0060163704
8444,0920656080
8444,0920656943
8445,0920656943
8446,0835607771
8447,0835607771
8448,0345391373
8449,0345391373
2774,0714836257
8450,0920656269
7674,0345400577
2969,0679419616
8451,0201567792
8452,0201567792
8453,0517331942
8454,1568361742
4409,0385315058
8455,9747315084
146,3453152891
2259,3442352983
8456,3442352983
8457,3499101505
285,3518382357
7785,3518382357
8458,3442446929
8459,3442446929
8460,3257218478
8461,0684854341
143,3453052544
8462,3442724295
8463,3442724295
8464,0821225685
8465,0821225685
8466,0821225685
992,0449209881
7713,0375724443
5077,0140282777
6112,034541005X
0,2894294247
2714,0553159445
8467,0380713349
1429,059044333X
8468,0380614324
3328,0440911257
8469,0671736795
2234,0671529544
8470,0671628410
8471,0425133184
6040,0671888285
6039,0671888285
8472,0671888285
8471,0425127729
1429,0671894242
1429,0671529560
1429,059045370X
1429,0590453696
1429,0590477382
1429,0590466186
1320,0446602558
8473,0316485187
8474,0890819858
8475,0310539218
8476,156761583X
8477,156761583X
8478,0805042768
8479,0805042768
4844,0883964481
8480,0883964481
3886,0140432914
8481,0140432914
2572,0006742939
8482,1573222321
2003,0688163165
8483,0064400204
8484,0064400204
8485,0060557540
240,0525947671
716,0151004439
277,0679642382
82,0804113475
2938,037576013X
8486,037576013X
1228,0679455612
2681,0553212435
64,0440147956
26,0375415351
3034,0763616052
5501,0380432811
64,0440212359
989,0670857459
2361,1582344094
8487,0452285062
8488,0805063315
368,0671507303
8489,0684844141
8489,0394722531
8490,0375504184
8491,0671009443
7517,0425165337
8492,0553579207
8493,0060529148
6697,006104444X
8494,1400034817
8495,0553378007
8496,0553378007
823,0836226844
184,0515113328
8497,0345368436
184,0515093203
176,0446525731
368,0449212653
184,0515107867
8498,0140232257
8499,0140232257
8500,0449220273
8501,0449220273
2662,0312864876
3693,0312864876
7148,0684813637
6186,0451192931
8502,0446400564
8503,0446403083
4615,0445406836
8504,0156003376
184,0515132268
8505,0399524827
8506,1563055619
8507,1563055619
6186,0451205685
143,0451190572
8508,1555218067
8509,0525940413
4144,0440411394
4418,0590425609
8510,0425187101
8511,0425187101
8512,1857026012
8513,014007385X
8514,0905762207
3608,0771014813
8515,0028610865
8516,0312862091
8516,0312064330
8516,0312093586
8516,0312866712
1061,0553229281
1061,0553244949
2225,0441646611
2225,0441516645
177,0671601075
177,067166493X
177,0671532642
8517,9681908244
868,0886772680
8518,0812511840
8519,0671865714
8520,0515105449
8521,0451404505
1553,0515112461
8522,0451407504
3315,0449206440
7139,0380809176
1328,0385506708
184,0515109509
8523,0446355569
5013,0192838601
8412,0192838601
8524,0140255036
8525,020717055X
8526,0060173092
8527,0151001820
2518,0553100890
1192,0679437851
284,0385483260
8528,0385483260
5624,0446522252
5625,0446522252
8529,0030844924
8530,0816029091
8531,1578660343
8532,0801431611
8533,0801431611
4458,0696207397
8534,1567994741
2774,0714835420
8535,0517159635
8536,0140237712
403,1566195268
8537,1888363576
1367,1888363576
238,0449225046
8538,0938985000
8539,0938985000
2938,0140161163
8540,0671675427
8541,9510119342
8542,0899670202
2683,055326026X
1731,0312989474
8543,0821602039
1699,0765342227
5272,0553273817
874,0812520157
8544,0399133038
1159,0836217241
8545,0836217241
8546,0553349058
8547,0671318578
3078,0671318578
6371,0142000264
607,0449208281
2341,0689312024
1731,0451199448
2288,0446405345
3328,0440227437
8548,1585671487
8549,0446672351
1731,0425158497
8550,0768322413
8551,0380003856
82,0099272687
1269,1860465536
8552,0525945784
8553,085572191X
8554,0061064866
1267,0140280499
1396,0140259708
188,0345338588
188,0345318854
8555,0140133496
720,0061097101
8556,2246650119
8557,0708832725
8558,1843336162
8559,1570621284
8560,0812516257
947,0140104321
8561,0140250824
722,2266104535
3674,2020352257
8562,2070417212
8563,0902920049
8564,1858286794
8565,1858286794
218,0140622306
596,0440432960
4795,0345380975
8566,067102261X
189,055327449X
93,0425093328
1754,0312979533
207,1569470154
916,0439228913
285,0060951281
94,0679879269
94,0679879250
285,0060951303
8567,0439456983
8211,0813511704
8568,0813511704
8569,0312890249
8570,0393310396
8571,0393310396
8572,0312253737
571,0451159497
8573,0446675792
8574,0446675792
571,0425155404
3087,0671535552
8575,0299177742
8576,0299177742
1087,0140231900
8577,0762411554
8578,0762411554
8579,0747543259
860,9875021245
602,0486405524
2930,0863560237
1210,0674810511
283,0151002177
4884,0151002177
5532,0451458222
40,0613072103
40,067945540X
1540,0618002243
733,0618002235
1540,0618002227
1402,0001047973
8580,0001047973
283,0452262933
1803,0452262933
8581,0684838087
401,0517488906
8582,0517488906
1397,0679740678
8583,0330346520
6021,0679735747
8584,0679735747
60,0060294884
8585,0060294884
1025,0440206324
8586,0812536304
8587,0812536304
8588,3404612493
8589,344242528X
8590,344242528X
568,006447108X
834,006447108X
727,0451409973
8591,0821773712
2234,0590477390
3501,0345368622
231,0380816792
2169,0451404459
8592,0553577379
8593,0373106939
8594,0373260024
8595,0804101507
8596,0804101507
128,0449206610
1197,1551660431
8597,0887291228
8598,0887291228
8599,0887291228
8600,0486428427
8601,0486428427
8602,0345250559
8603,0440209102
550,0446306177
1755,067187098X
8604,1557488371
1113,0671676369
231,0380844001
57,0140620753
8605,0689714335
7077,0689714335
8606,1893224201
8607,1893224201
8608,1893224201
6746,1892859084
8609,1565122321
5055,0064401103
8610,0064401103
5055,0064400980
5056,0064400980
5055,0064400999
5056,0064400999
5055,0064408582
8610,0064408582
8611,3423126299
8612,3404102800
8613,3453870336
719,0525946632
4377,0345369025
8614,0375823255
8615,2070424197
25,0440295521
3418,0140389660
310,3423125195
8616,3423125195
8617,0842365508
274,0140363033
439,0140363033
8618,0440503310
8619,0671674005
8620,0312961049
8621,0590431692
8622,0590489410
2119,0786889322
8623,3499232634
8624,3499232634
8625,346202812X
8626,1400030382
8627,3518100319
8628,3499233347
8629,3499233347
8630,3150006597
389,3548208975
8631,3548208975
8632,3548208975
8633,3379015180
143,0451078721
1285,0553484508
8634,0706366468
536,0375411070
1859,0679749020
3925,0525934553
5007,0312860129
397,051743623X
1859,0375726845
284,0312080824
8635,0312080824
8636,0891979867
8637,0812881176
1546,1850892237
3217,1880399679
1500,1880399679
8638,1880399679
312,0671525247
8639,0440343690
8640,0899664016
2689,0151807027
8641,0151807027
454,1853260231
8642,0099478110
8643,0553214543
6370,0394746295
1859,0449210901
1982,0553256653
1859,0099825201
2332,0451528204
6714,0451528204
8644,0451528204
1748,0802135226
1748,0679768203
1999,0679441816
8645,1557832307
3973,1557832307
4566,0452276721
1491,078711457X
1491,0452274796
221,0060927518
221,0140096949
8646,0806133678
5426,0806133678
8647,0691086192
3655,0375410414
8648,1569246483
8649,1567184766
8650,0813519942
26,0394497848
2432,0940322587
26,0940322587
4437,0375712925
8651,1582340331
2944,0446678457
159,0345410998
1014,0399149155
1705,0553264303
714,0553107003
6178,0440178002
7398,0717127516
162,0385243022
5017,0385243022
8652,0446390895
8653,0446390895
815,1573220167
6469,0060173211
8654,0316172006
8655,0679415645
8549,0060976241
1474,0767905202
8656,315009951X
8657,315009951X
8658,033034692X
8659,033034692X
961,3442727952
8660,3442727952
5585,1740590651
8661,1740590120
8662,1863305130
1311,0140287698
8663,0671034979
8664,1583225579
8665,0702228524
8666,0330358561
8667,0702227218
8668,073225700X
8669,0868246778
8670,0671018280
8671,0590603884
973,0618131736
5311,0618131736
3925,0060185252
4436,0688170528
728,0743225082
8672,0758201087
635,0425184943
8673,0201570971
8674,0201570971
8675,0201570971
6337,0201570971
1278,067086014X
8676,0864922108
1088,0821765868
1113,1551660733
2260,0312977409
8677,0843941774
0,0515120626
5595,0440212308
8678,038076766X
8679,038075942X
8680,0515077437
1755,067102177X
8681,0380761327
3165,055358183X
2262,0843949848
61,0671867164
180,0060955635
8682,0688013929
8683,0688013929
18,1558748903
19,1558748903
8684,1558748903
8685,1558748903
2882,0684841371
8686,0739405047
8687,0804108412
6181,0394589955
8688,0385414250
8689,0312120001
150,0060740450
8690,0802111815
1159,0836220498
1250,0800781562
1251,0800781562
1252,0800781562
8691,0881334588
8692,0679730680
3346,0671420186
8693,0312081944
8694,0312081944
1452,3499138956
8695,3499138956
3959,3426611457
8696,3426611457
8697,3426611457
1311,0702228230
8698,0878579915
8699,0878579915
8700,156512281X
8425,156512281X
2939,1551660717
532,0451199685
8701,0385189508
8702,0385189508
8703,0385189508
8704,0810933160
8705,0810933160
3432,0810933160
8700,1565121384
8706,1565121384
8707,0395653738
8708,0312170955
8709,0312170955
1032,0152013415
574,0679441018
574,0345377648
8710,0201409429
8711,0765107619
860,0140052801
8712,1853687022
2009,068815512X
8713,155870406X
8714,0679723005
8715,1555830617
8716,0312420048
4196,1578591473
8717,0062511173
8718,0062511173
8719,0394719999
8720,0135113385
8721,0135113385
4096,0807032530
8722,0449910172
8723,0449910172
8724,0395353440
150,0345310020
8725,0679891072
2926,0394751019
5501,0064403688
921,0064472795
8726,0679783598
8727,0595271618
8728,031230093X
284,0140434941
8729,0140434941
8730,0140434941
8731,0152380418
2341,0590467158
5607,0689835337
7754,0374480095
1725,3257056109
8732,0425177432
2882,0684859998
1076,0688154395
8733,0684848147
1479,0684848120
1480,0684848120
427,0553210351
8734,0553210351
8735,0553210351
8736,1567313965
8737,1567313965
4178,0375401458
1577,0671528165
8738,006251184X
241,0515128325
8739,0140276823
8740,3596137306
8741,3596137306
8742,3596137306
8743,3596137306
1385,3596237874
3315,0380820757
8744,0807062995
8745,0786865148
8746,0345322061
8747,0764552988
8748,0811809935
8749,0943015073
778,0140361219
1898,0140361219
2791,0553269631
2791,0553272543
1876,0671887173
8750,0553285726
8751,0062552767
8752,0062552767
8753,0671787004
577,0060919760
8754,0060507233
1274,0915811006
8755,1558744274
6021,0192829823
8756,0192829823
8757,1567314163
8758,0743416996
8759,0786880708
8760,1561703753
8761,1561703753
1013,1561703753
8762,1561703753
8763,0452272041
8764,0452272041
8765,0452272041
8766,0316133175
8767,0878331859
2600,0679600442
8768,1567314260
8769,1573241172
4409,0345311000
381,0849916836
8770,0764553143
8771,3462029592
1165,3499121581
781,3453210719
8772,0380728249
1726,0380792648
8773,0553242598
1130,0385031149
662,0385031149
5115,0385031149
8774,0836982215
7874,0451171128
8775,0061052280
5794,0061052280
8776,0140620850
815,3462032208
7441,3462032208
8777,3462032208
8778,0060925795
5951,189162007X
8779,189162007X
2889,0931580633
8780,0684839873
4354,0156006820
1044,068483295X
1310,0670852627
8549,0871138018
8781,0201877589
8782,0201877589
8783,0201877589
8784,0596001967
328,1568654383
8785,0764551280
8786,0764551280
8787,0764551280
8788,0764551280
8789,0669164062
8790,0669164062
8791,0669164062
8792,283151794X
5592,1556618123
8793,0380812924
1899,0812550293
8794,0679751319
1716,0316285269
189,0553277537
8795,0440502721
1772,207036805X
761,0553234161
8796,0812502841
714,0671640585
8797,1586480286
8798,1586480286
8799,1558596909
8800,1558596909
367,0449910237
907,0553235575
666,0020519605
8801,0140274375
8802,0140024018
8803,0425138151
3248,1550376284
8804,0375725202
1774,0140306323
5855,0140048987
2504,0671878549
8805,0671730134
8806,0446520667
8807,0706406141
8808,087474945X
8809,087474945X
8810,087474945X
8811,0881149497
8812,0881149497
2003,0380726238
8813,0806524154
967,0306811677
8814,0425182703
8815,1566633370
146,0399148701
146,0399131493
146,0870212850
4620,006009527X
301,0224030361
1860,0679736395
8816,1568849168
3464,0451403959
8817,014028088X
8818,014028088X
8819,0394726251
8820,0887307396
8821,0887307396
5691,0679735739
8822,0834800799
8823,0834800799
8824,0834800799
8825,0834800799
8826,0837850681
8827,0837850681
1939,0671545140
8828,0671545140
8829,0914457527
8288,0786705833
8830,0807107808
8831,0385326521
8832,0385326521
8833,1588270475
146,0425150143
877,0425150143
8834,0841914036
8835,0809233169
8836,0679446028
8837,0671469975
8838,0440506743
8839,0440506743
2029,0743234693
8840,019281513X
8841,019281513X
369,0399144803
8842,0702226009
1777,0613361628
8843,0553586971
8844,158005059X
8845,158005059X
8846,158005059X
4314,1551669188
8847,0380728613
8848,0064406601
921,0689868456
636,0061096113
1499,0812575970
8849,006092330X
643,0316116726
2146,0890877025
8850,0877284245
7093,1878825011
330,0805029648
8851,1888766034
8852,1888766034
4478,0380728176
3420,0345409973
7278,0671743074
1629,0345413865
1741,0380786974
8853,1567312373
8854,1567312373
130,0446609404
8855,1842230514
491,0864922302
7336,0671785214
287,0312111029
286,0312111029
8856,0439219175
2657,0449203794
5282,0374522928
2601,0374522928
8857,0374522928
7087,0440219515
815,1573221937
1538,0441002935
1538,0441000916
8858,0306454114
222,0896087247
57,0451523652
8859,0451523652
5874,0140043128
4805,0841914060
8860,1870041364
1338,0060557257
8861,0553582313
6035,0373835876
6035,037383599X
6035,0373835795
1360,0380794578
1360,0380805685
1360,0380812010
1433,0312983301
3400,0312983301
2255,006051762X
8862,0440236606
6035,0446610569
8863,0060582308
1117,0553586203
8864,0373790473
8865,0373790481
369,0373483694
5133,1551669374
1088,0821763431
1088,0821767623
369,0373218478
8866,0380813017
8867,1551669226
8868,0380820552
3178,0505525038
3466,0380791021
2268,0553583913
8278,1551669234
622,0804119538
3255,0440225299
2889,0931580501
8869,0553295101
2889,0553295101
8870,156276134X
402,0716713616
8871,0886778581
1363,0451140354
1266,0380008238
8872,080912596X
1192,0375704051
3260,0590509616
3261,0590509616
5517,0590509616
8873,0395544262
1195,0448095491
1195,0448095432
2240,0590436465
1195,0448095157
1195,0448095440
8874,0439130204
8874,0439130220
8874,0439130247
8875,0746022751
8876,0590300393
